kyA: kyA/__p
Tokara: rAw/a__n
tokarI: None
tokAtAkI: Axam/I__n
tolA: kAl/A__adj
tola: Karc/a__n
tolI: Axam/I__n
ToMka: uT/a__v
toMtI: None
tonA: kAl/A__adj
topa: Gar/a__n
topI: ladak/I__n
topIvAlA: None
topIxAra: None
TOra: Gar/a__n
Tosa: Gar/a__n
Tosapana: None
tosta: Gar/a__n
totakA: None
TozgA: None
toztA: None
toztI: None
trAisikala: None
traka: Gar/a__n
trAlI: Axam/I__n
trAma: None
traMka: None
trAMsaPara: Gar/a__n
trAnjistara: None
trAnsaPArmara: None
trAPI: None
trasta: Gar/a__n
trastI: Axam/I__n
tredamArka: None
tre: None
trejarI: None
trEktara: Gar/a__n
trena: rAw/a__n
treniMga: Gar/a__n
treniMgakAleja: None
TuddI: None
tukadA: kAl/A__adj
tukadI: None
TukarA: KA/__v
TukavA: None
Tumaka: uT/a__v
TumarI: None
tUranAmeMta: None
Tusa: None
TUsa: None
tUta: uT/a__v
tUtana: Karc/a__n
tutapuzjiyA: None
tUtIPUtI: None
TUzsa: None
TUzTa: None
tyUba: Gar/a__n
tyUbavela: Gar/a__n
tyUSana: None
UbadZa: None
Uba: uT/a__v
ubA: None
ubala: uT/a__v
ubAla: uT/a__v
ubara: uT/a__v
ubAra: uT/a__v
uBara: uT/a__v
uBAra: None
ubata: None
ubatana: None
uBayacara: None
uBaya: None
uBayAlaMkAra: None
uBayaniRTa: None
uBayAnvayI: None
uBayArWa: None
uBayavAxI: None
uBayAwmaka: None
uCAha: None
ucakA: None
ucaka: None
ucakkA: None
uCAla: uT/a__v
uCala: uT/a__v
ucatA: None
ucAta: None
ucata: None
ucca: anek/a__adj
uccAkAMkRA: None
ucCAliwa: None
uccanyAyAlaya: None
uccAra: None
uccAraka: None
uccaraNa: None
uccAraNa: Gar/a__n
uccAraNIya: None
uccariwa: None
uccAriwa: None
uccArya: None
uccAryamANa: None
uccasaxana: None
uccaswarIya: Gar/a__n
uccAta: None
uccAtana: None
uccAtiwa: None
uccAvaca: None
uccawA: None
uccawAla: None
uccawama: Gar/a__n
uccawara: None
uccAyukwa: Gar/a__n
ucCexa: None
ucCexana: None
ucCinna: None
ucCiRta: None
ucCoRaNa: None
ucCqMKala: None
ucCvAsa: None
uciwa: anek/a__adj
udA: None
udZA: KA/__v
uda: None
udAkA: None
udAkU: None
udanaCU: None
udAna: None
udanaKatolA: None
udanawaSwarI: None
udanevAlA: None
udAU: None
udaxa: None
uddayana: Gar/a__n
uddIyamAna: None
udIsA: None
udiyA: None
uduMbara: None
uGada: None
uGAda: None
ugAha: uT/a__v
ugAhI: Axam/I__n
ugA: KA/__v
uga: uT/a__v
ugala: uT/a__v
ugalavA: KA/__v
ugAlaxAna: None
ugraha: None
ugra: anek/a__adj
ugrA: None
ugravAxa: Gar/a__n
ugravAxI: Axam/I__n
ugrawA: gudiy/A__n
UhanIya: None
Uhya: None
U: None
u: None
Ujada: None
ujada: None
ujAda: None
ujadda: None
ujaddapana: None
ujAgara: Gar/a__n
ujalA: kAl/A__adj
ujAlA: jyAx/A__adj
ujAlI: None
ujarawa: None
ujAsa: None
ujelA: None
ujiyAlA: None
ujiyArI: None
ujjayanI: None
ujjayinI: None
ujjEna: Gar/a__n
ujjIvana: None
ujjIviwa: None
ujjqMBiwa: None
ujjvala: None
ujjvalA: gudiy/A__n
ujjvalana: None
ujjvaliwa: None
ukaca: None
uKada: None
uKAda: None
uKadavA: None
ukadU: None
UKa: None
UKala: None
uKalI: None
UkAra: None
ukasAhata: None
ukasA: KA/__v
ukasAvA: kAl/A__adj
ukawAhata: None
ukawA: None
ukera: uT/a__v
ukwa: anek/a__adj
ukwAnuSAsana: None
ukwi: SAnwi/__n
ulAhanA: None
ulaJA: None
ulaJa: uT/a__v
UlajalUla: None
ulaJana: rAw/a__n
ulaJAva: None
ulamA: gudiy/A__n
ulaPawa: None
ulatA: W/A__v
ulata: uT/a__v
ulatApalatA: None
ulatApalatI: None
ulatAsIXA: None
ulatI: Axam/I__n
ulIca: None
ulkAcakra: None
ulkA: None
ulkAmAlI: None
ulkAmuKa: None
ulkApARANa: None
ulkAXArI: None
ullaliwa: None
ullaMGana: Gar/a__n
ullAsa: None
ullasana: None
ullAsana: None
ullAsI: None
ullasiwa: None
ullAsiwa: None
ulleKa: Gar/a__n
ulleKana: None
ulleKanIya: anek/a__adj
ulliKiwa: anek/a__adj
ullU: Al/U__n
ulUka: None
ulUKala: None
ulva: None
umada: None
umA: gudiy/A__n
umAjanaka: None
umAkAMwa: Gar/a__n
umAkata: None
umaMga: Gar/a__n
umAnAWa: None
umara: Gar/a__n
Umara: None
umarakExa: None
umasa: Gar/a__n
umAsuwa: None
umAvana: None
umeTa: None
ummIxa: rAw/a__n
ummIxavAra: Gar/a__n
ummIxavArI: Axam/I__n
umra: Gar/a__n
umxA: jyAx/A__adj
uMgalI: Axam/I__n
unacAsa: None
unahawwara: None
Una: None
unasaTa: None
unawAlIsa: None
unawIsa: None
UnI: ajAwI/__adj
unmAWa: None
unmaWana: None
unmaWiwa: None
unmawwa: None
unmAxagraswa: None
unmaxa: None
unmAxa: None
unmAxaka: None
unmAxI: ajAwI/__adj
unmeRa: None
unmIlana: None
unmIliwa: None
unmocana: None
unmugXa: None
unmuKa: None
unmukwa: anek/a__adj
unmukwi: None
unmUlana: Gar/a__n
unmUliwa: None
unnawa: Gar/a__n
unnawi: SAnwi/__n
unnawiSIla: None
unnAyaka: wIn/a__adj
unnayana: None
unnIsa: None
upabaMXa: Gar/a__n
upabaMXiwa: anek/a__adj
upaBexa: Gar/a__n
upaBoga: Gar/a__n
upaBogI: None
upaBogya: None
upaBojya: None
upaBokwA: pIdZ/A__n
upaBqwa: None
upaBukwa: None
upaBukwi: None
upaBURaNa: None
upacAra: Gar/a__n
upacAraka: None
upacArI: None
upacariwa: None
upacaryA: None
upacaya: None
upagamana: None
upagAmI: None
upagawa: None
upaGAwa: None
upaGAwaka: None
upagraha: Gar/a__n
upagrahasaMXi: None
upahAra: Gar/a__n
upAhAra: None
upaharaNa: None
upahArI: None
upahAsa: None
upahAsaka: None
upahAsAspaxa: None
upahawa: None
upahiwa: None
upahqwa: None
upa: Gar/a__n
upaja: uT/a__v
upajA: W/A__v
upajAU: Al/U__n
upajAUpana: Gar/a__n
upajAwa: None
upajIvana: None
upajIvI: None
upaKaMda: Gar/a__n
upakanyA: None
upakAra: Gar/a__n
upakAraka: None
upAkaraNa: None
upakaraNa: Gar/a__n
upakArI: None
upAkarma: None
upakArya: None
upakaWA: None
upakqwa: None
upakrama: Gar/a__n
upakramaNa: None
upakramaNikA: None
upakramI: None
upakRepa: None
upakRepaNa: None
upakrIdA: None
upakulapawi: SAnwi/__n
upakUpa: None
upAKyAna: None
upAKyAnaka: None
upalabXa: anek/a__adj
upalabXi: Apawwi/__n
upalaBya: None
upala: None
upalA: gudiy/A__n
upalakRaka: None
upalakRaNa: None
upalakRiwa: None
upalakRya: anek/a__adj
upalAlana: None
upAlaMBa: None
upalepa: None
upalepana: None
upalI: None
upalipsA: None
upalipwa: None
upamahAxvIpa: None
upamA: gudiy/A__n
upamaMdala: Gar/a__n
upamaMwrI: None
upamAna: None
upamanyu: None
upamAwA: None
upameya: None
upAMga: None
upamiwa: None
upamiwi: None
upAMsu: None
upAMwa: None
upanagara: Gar/a__n
uPAna: Gar/a__n
uPana: uT/a__v
upanakRawra: None
upanAma: Gar/a__n
upanaxI: None
upanaya: None
upanAyaka: None
upanayana: None
upanewA: gudiy/A__n
upaniRaxa: None
upaniRkramaNa: None
upanirvAcana: None
upaniveSa: Gar/a__n
upaniveSana: None
upaniveSI: None
upaniveSiwa: None
upaniviRta: None
upanIwa: None
upaniyama: None
upanyAsa: Gar/a__n
upanyAsasaMXi: None
upanyaswa: None
upapanna: None
upapawi: None
upapawnI: None
upapaxa: None
upapAxaka: None
upapAxana: None
upapAxiwa: None
upapAxya: None
upaplava: None
upaplavI: None
upapraSna: None
uparAga: None
uparAjyapAla: None
uparakRaNa: None
uparakwa: None
uparama: None
uparaMjana: None
uparaMXra: None
uparARtrapawi: SAnwi/__n
uparawa: None
uparawi: None
UparI: ajAwI/__adj
upArjaka: None
upArjana: None
upArjiwa: anek/a__adj
uparokwa: anek/a__adj
upasaBApawi: SAnwi/__n
upaSAKA: None
upAsaka: Gar/a__n
upaSama: None
upaSAmaka: anek/a__adj
upaSamana: None
upasaMcAra: None
upasaMgawa: None
upasaMGAwa: None
upasaMgraha: None
upasaMhAra: None
upasaMharaNa: None
upasaMhArI: None
upasamiwi: None
upasaMkrAMwa: None
upasaMKyAna: None
upasaMpanna: None
upasaMpAxaka: None
upasaMXAna: None
upasaMyama: None
upAsanA: gudiy/A__n
upAsana: None
upasaraNa: None
upasarga: Gar/a__n
upasarjana: None
upasarpaNa: None
upaSIrRaka: Gar/a__n
upaSiRya: None
upAsiwa: None
upaskara: None
upaskAra: None
upaskaraNa: None
upaskqwa: None
upaSlAGA: None
upaSleRa: None
upaSliRta: None
upaSoRaNa: None
upasqRta: None
upaSrowA: None
upaSruwa: None
upaSruwi: None
upasWa: None
upasWAna: None
upasWApaka: None
upasWApana: None
upasWAwA: None
upasWiwa: anek/a__adj
upasWiwi: SAnwi/__n
upaswrI: None
upAsya: None
upavakwA: None
upavAkya: None
upavana: Gar/a__n
upavapana: None
upavarNya: None
upavarwana: None
upAvarwana: None
upavAsa: Gar/a__n
upavAsI: None
upaveRtana: None
upaveRtiwa: None
upaveSa: None
upaveSana: None
upaveSikA: None
upaveSiwa: None
upavexa: None
upaviRta: None
upavIwa: None
upavIwI: None
upaviXi: SAnwi/__n
upavixyA: None
upAvqwwa: None
upavyAGra: None
upAwwa: None
upawyakA: None
upaxAna: None
upAxAna: calaciwr/a__n
upaXArA: gudiy/A__n
upaxeSa: Gar/a__n
upaxeSaka: Gar/a__n
upaxeSana: None
upaxeSawA: None
upAxeya: None
upAXi: Apawwi/__n
upaxiRta: None
upaxrava: Gar/a__n
upaxravI: Axam/I__n
upaxvIpa: None
upAXyakRa: Gar/a__n
upAXyAyA: None
upAXyAya: Gar/a__n
upAXyAyAnI: None
upAXyAyI: None
upAya: Gar/a__n
upayaMwra: None
upAyI: None
upayoga: Gar/a__n
upayogI: ajAwI/__adj
upayogiwA: gudiy/A__n
upayogiwAvAxa: None
upayojana: None
upayukwa: anek/a__adj
upAyukwa: Gar/a__n
upayukwawA: None
upekRA: pIdZ/A__n
upekRaNa: None
upekRaNIya: None
upekRiwa: anek/a__adj
upekRya: None
upeMxra: Gar/a__n
upewa: None
upeya: None
upoRiwa: None
upowa: None
upoxaka: None
upoxGAwa: None
upoxvalana: None
uqNa: anek/a__adj
uragaBUNa: None
uraga: None
uragalawA: None
uragarAja: None
uragAri: None
uragaSawru: None
uragasWAna: None
uragAxa: None
ura: None
uRA: gudiy/A__n
URA: None
uRAkala: None
URAkAla: None
uRAkara: None
URAkara: None
URara: None
urasa: None
uraxa: None
urbarawA: None
uRiwa: None
Urja: None
UrjA: gudiy/A__n
Urjasvala: None
urjiwa: None
Urjiwa: None
uRmA: None
URmA: None
uRma: None
URma: None
Urmi: None
UrmilA: None
uRNa: anek/a__adj
UrNa: None
uRNaka: None
uRNawA: None
uRNawva: None
uRNoRNa: None
uRtra: None
urvara: None
urvarA: gudiy/A__n
urvaraka: Gar/a__n
urvaSI: None
urvI: None
urxU: Al/U__n
UrXvagAmI: None
UrXvagawi: None
UrXva: None
UrXvakaMTa: None
UrXvakaMTI: None
UrXvakarNa: None
UrXvakeSa: None
UrXvakriyA: None
UrXvawAla: None
UrXvaxeha: None
UrXvaxeva: None
usakA: W/A__v
Usara: anek/a__adj
usAsa: None
usAzsa: None
usUla: Gar/a__n
uswarA: None
uswAxa: Gar/a__n
uTAIgIra: None
uTA: KA/__v
uTa: uT/a__v
uTallU: None
uTAna: Karc/a__n
uTAU: None
uTavA: None
uWala: None
uwanI: ajAwI/__adj
uwapAxaka: None
uwarAI: Axam/I__n
uwarA: W/A__v
uwara: uT/a__v
uwAra: uT/a__v
uwArU: Al/U__n
uwAvalA: None
uwAvalApana: None
uwAvalI: None
uwkala: None
uwkaliwa: None
uwkaMTA: None
uwkaMTiwa: None
uwKanana: Gar/a__n
uwkarRa: Gar/a__n
uwkata: None
uwKAwa: None
uwkIrNa: anek/a__adj
uwkoca: None
uwkqRta: anek/a__adj
uwkramaNa: None
uwkRepa: None
uwkRepaka: None
uwkRepaNa: None
uwkRipwa: None
uwpala: None
uwpanna: anek/a__adj
uwpAta: None
uwpAtana: None
uwpAtiwa: None
uwpaWa: None
uwpAwa: Gar/a__n
uwpAwI: None
uwpawwi: SAnwi/__n
uwpAxa: Gar/a__n
uwpAxaka: Gar/a__n
uwpAxakawA: gudiy/A__n
uwpAxana: Gar/a__n
uwpAxiwa: Gar/a__n
uwpIdana: None
uwpIdiwa: None
uwplavana: None
uwprekRA: None
uwprekRaka: None
uwprekRaNa: None
uwpreraka: Gar/a__n
uwpreraNA: None
uwPulla: None
uwPullana: None
uwsAha: Gar/a__n
uwsAhana: None
uwsAhavarXaka: None
uwsAhI: Axam/I__n
uwsa: None
uwsaMga: None
uwsanna: None
uwsarga: Gar/a__n
uwsarjana: Gar/a__n
uwsarjiwa: Gar/a__n
uwsava: Gar/a__n
uwsqRta: None
uwsuka: None
uwsukawA: gudiy/A__n
uwwamagaMXA: None
uwwama: anek/a__adj
uwwamA: None
uwwamamiwra: None
uwwamapuruRa: None
uwwamaSloka: None
uwwamawA: gudiy/A__n
uwwamaxarSana: None
uwWAna: Gar/a__n
uwWApaka: None
uwWApana: None
uwwarA: kAl/A__n
uwwara: Gar/a__n
uwwarakAla: None
uwwarakAMda: None
uwwarakASI: Axam/I__n
uwwarakAya: None
uwwarakoSala: None
uwwaralakRaNa: None
uwwarapakRa: None
uwwarApekRI: None
uwwarapraxeSa: Gar/a__n
uwwararAmacariwa: None
uwwarArXa: None
uwwaravAxI: None
uwwaravaya: None
uwwaraxAwA: None
uwwaraxAyI: Axam/I__n
uwwaraxAyiwva: Gar/a__n
uwwarAXikAra: None
uwwarAXikArI: Axam/I__n
uwwarAyaNa: Gar/a__n
uwwarIya: None
uwwarowwara: None
uwwejaka: None
uwwejanA: gudiy/A__n
uwwejana: None
uwwejanAjanaka: None
uwwejanApUrNa: None
uwwejiwa: Gar/a__n
uwwIrNa: Gar/a__n
uwWiwa: None
uwWiwi: None
uwwolaka: None
uwwolana: None
uXada: None
uxagra: None
uxAharaNa: Gar/a__n
uxakagAha: None
uxaka: None
uxakakrIdana: None
uxakakriyA: None
UXama: None
UXamI: None
uxaMwa: None
uxaragraMWi: None
uxAra: Gar/a__n
uXAra: Gar/a__n
uxara: Gar/a__n
uxarajvAlA: None
uxArawA: None
uxAsa: None
uxAsI: Axam/I__n
uxAsIna: Gar/a__n
uxAsInawA: gudiy/A__n
uxAwwa: None
uxaXikanyA: None
uxaXikumAra: None
uxaXimala: None
uxaXimeKalA: None
uxaXisaMBava: None
uxaXisuwA: None
uxayAcala: None
uxayagaDa: None
uxaya: Gar/a__n
uxayana: None
uxayanakRawra: None
uxayaprasWa: None
uxayapura: Gar/a__n
uxayAswa: None
uxayI: None
uxBAsa: None
uxBAsiwa: None
uxBata: None
uxBava: Gar/a__n
uxBAvaka: None
uxBAvana: None
uxBexana: None
uxBijja: None
uxBixa: None
uxBrAMwa: None
uxBUwa: Gar/a__n
uxbuxXa: None
uXeda: None
uxgama: Gar/a__n
uxgAra: None
uxGAtaka: None
uxGAtana: Gar/a__n
uxGAtiwa: None
uxgawa: None
uxgAwA: None
uxgawi: None
uxGoRa: None
uxGoRaNA: gudiy/A__n
uxGoRiwa: None
uxIcI: None
uxIriwa: None
uxIrNa: None
uxiwa: anek/a__adj
uxIyamAna: None
uxreka: None
uxvahana: None
uxvAhana: None
uxvApa: None
uxvAsiwa: None
uxvega: None
uxvelana: None
uxveliwa: anek/a__adj
uxvigna: None
uxvoXaka: None
uxvoXana: None
uxxAlaka: None
uxxaMda: None
uxXamI: None
uxXAna: None
uxXAra: Gar/a__n
uxXAraka: None
uxXaraNa: Gar/a__n
uxXawa: anek/a__adj
uxxeSa: None
uxxeSaka: None
uxxeSya: Gar/a__n
uxxIpaka: None
uxxIpana: None
uxxIpiwa: None
uxxIpwa: None
uxxIpwi: None
uxxiRta: None
uxXoga: None
uxXogapawi: None
uxXogI: None
uxXqwa: anek/a__adj
uxxyowa: None
uxxyowiwa: None
uxyama: Gar/a__n
uxyamI: None
uxyAna: Gar/a__n
uxyAnapAlaka: None
uxyAnarakRaka: None
uxyAnavijFAna: None
uxyApana: None
uxyApiwa: None
uxyawa: None
uxyoga: Gar/a__n
uxyogapawi: Apawwi/__n
uxyogaSAlA: None
uxyogasamIkaraNa: None
uxyogaXaMXA: None
uxyogI: None
uxyogIkaraNa: None
uxyowa: None
uxyowana: None
UzcAbola: None
uzcAI: ladak/I__n
UzcAI: Axam/I__n
Uzca: None
UzcA: kAl/A__adj
UzcAnIcA: None
uzdela: None
UzGa: None
uzgalI: Axam/I__n
uzjelA: None
uzjerA: None
uzjiyArI: None
uzjyArI: None
Uzta: Gar/a__n
UztakatArA: None
UztanI: None
UztavAna: None
vAbaswA: None
vAcAbaxXa: None
vAcaka: anek/a__adj
vAcAla: None
vAcAlawA: None
vAcaMyama: None
vacanabaMXa: Gar/a__n
vacanabaxXa: anek/a__adj
vacanagrAhI: None
vAcana: None
vacana: Gar/a__n
vAcanaka: None
vacanakArI: None
vAcanAlaya: None
vacanapatu: None
vacanapawra: None
vAcanika: None
vacanIya: None
vacanopakrama: None
vAcApawra: None
vAcaspawi: None
vAcaspawya: None
vAcAta: None
vAcAvaMXana: None
vAcAviruxXa: None
vAcayiwA: None
vAcI: None
vAcika: None
vAcoyukwi: None
vAcya: None
vAcyArWa: None
vAcyAvAcya: None
vAcyawA: None
vAcyawva: None
vAdaba: None
vAfmaya: None
vAfmayI: None
vAfmuKa: None
vAfmUrwi: None
vAgbaxXa: None
vAgguNa: None
vAgISA: None
vAgISa: None
vAgISvara: None
vAgISvarI: None
vAgjAla: None
vAgmaXura: None
vAgmI: None
vAgmiwA: None
vAgmiwva: None
vAgniRTA: None
vAgqRaBa: None
vAgvajra: None
vAgvAxinI: None
vAgvExagXya: None
vAgviBava: None
vAgvilAsa: None
vAgvilAsI: None
vAgvIra: None
vAgvisarga: None
vAgviSvAsa: None
vAgvixagXa: None
vAgvyApAra: None
vAgxaMda: None
vAgxAna: None
vAgxawwa: None
vAgxawwA: None
vAgxevawA: None
vAgxevI: None
vAgxoRa: None
vAgxuRta: None
vAgyamAna: None
vAgyuxXa: None
vaha: kaba/__p
vahAz: vahAz/__p
vahA: kAl/A__n
vAhakaceka: None
vAhaka: wIn/a__adj
vAhakanalikA: None
vAhakawaraMga: None
vahama: None
vahamI: None
vahana: Gar/a__n
vAhana: Gar/a__n
vAhanakAra: None
vAhanaSreRTa: None
vAhanika: None
vahanIya: None
vAhanIya: None
vahaSI: None
vAhavAhI: Axam/I__n
vahI: Axam/I__n
vAhI: None
vAhikA: pIdZ/A__n
vAhinI: Axam/I__n
vAhinIniveSa: None
vahiraMga: None
vahirBUwa: None
vahirgawa: None
vahiriMxriya: None
vahiRkAra: None
vahiRkaraNa: None
vahiRkqwa: None
vahirmuKa: None
vahiRprANa: None
vahirvqwwi: None
vahirvyasana: None
vahirxeSa: None
vahirxvAra: None
vAhiwA: None
vAhiyAwa: None
vahnigarBA: None
vahni: None
vahnijvAlA: None
vahnikoNa: None
vahnikuMda: None
vahnimuKa: None
vAhya: Gar/a__n
vAhyAMwara: None
vAhyaMxriya: None
vAisacAMsalara: None
vAisaceyaramEna: None
vAisa: Gar/a__n
vAisapresideMta: None
vAisarAya: Gar/a__n
vajaha: rAw/a__n
vAja: None
vajana: Gar/a__n
vajanaxAra: None
vajanI: ajAwI/__adj
vAjapeya: None
vAjapeyI: Axam/I__n
vAjasaneya: None
vAjasaneyI: None
vAjiba: anek/a__adj
vAjIBakRa: None
vAjibI: None
vAjIBojana: None
vAjIgaMXA: None
vAjI: None
vajIPA: kAl/A__adj
vajIra: None
vAjIrAja: None
vajIreAjama: None
vajIrejaMga: None
vajIreKArijA: None
vajIremAla: None
vajIrewAlIma: None
vAjISAlA: None
vAjixa: None
vAjIyojaka: None
vajraGAwa: None
vajrAGAwa: None
vajraGoRa: None
vajra: None
vajrAkara: None
vajrakavaca: None
vajrAMga: None
vajrapAwa: None
vajrAsana: None
vajrawuMda: None
vajraxaMwa: None
vajUxa: Gar/a__n
vAka: None
vakAlawa: Gar/a__n
vakAlawanAmA: None
vAkCala: None
vAkiA: None
vakIla: Gar/a__n
vakIlI: None
vAkiPa: anek/a__adj
vAkkalaha: None
vAkkeli: None
vAkkRawa: None
vakPa: Gar/a__n
vAkpAruRya: None
vAkpAtava: None
vAkpaWa: None
vAkpawi: None
vAkpITa: None
vAkPIyawa: None
vAkpralApa: None
vAkprasArI: None
vAkprawoxa: None
vAkpuRpa: None
vakqwA: None
vakrabuxXi: None
vakracaMcu: None
vakragrIva: None
vakra: None
vakrapAxa: None
vakRasWala: None
vakravqwwi: None
vakrawA: None
vakraXara: None
vakraxqRti: None
vakrI: None
vakrokwi: None
vakRyamANa: None
vAkSalAkA: None
vAksaMga: None
vAksaMyama: None
vAksAyaka: None
vAksixXi: None
vAkswaMBa: None
vakwabevakwa: None
vakwa: Gar/a__n
vakwA: pIdZ/A__n
vakwavya: Gar/a__n
vakwqwva: None
vakwra: None
vakwraSoXana: None
vakwukAma: None
vAkyaBexa: None
vAkyAdaMbara: None
vAkya: Gar/a__n
vAkyaKaMda: None
vAkyaKaMdana: None
vAkyakaMTa: None
vAkyapaxXawi: None
vAkyaracanA: None
vAkyasAraWi: None
vAkyavajra: None
vAkyavinyAsa: None
vAkyaviSAraxa: None
vAkyaviSleRaNa: None
vAlAgra: None
valAhaka: None
vAla: Gar/a__n
valAkA: None
valAkI: None
vAlaMtiyara: None
valaya: Gar/a__n
valI: Axam/I__n
vali: None
vAlIvAla: None
valIvarxa: None
vAlkala: None
valkala: Gar/a__n
vallaBAcArya: None
vallaBa: None
vallaBA: None
valmIka: None
vAlmIkAya: None
vAlmIki: SAnwi/__n
vAlukA: None
valxiyawa: None
vAmA: gudiy/A__n
vAma: Gar/a__n
vAmAkRI: None
vAmAkRi: None
vAmamArga: None
vAmana: anek/a__adj
vamana: Gar/a__n
vAmanaxvAxaSI: None
vAmanayanA: None
vAmapaMWI: Axam/I__n
vAmAvarwa: None
vAMCA: pIdZ/A__n
vaMca: None
vaMcaka: None
vaMcana: Gar/a__n
vaMcanIya: None
vAMCanIya: anek/a__adj
vaMcayiwA: None
vaMciwa: anek/a__adj
vAMCiwa: wIn/a__adj
vAMCiwavya: None
vaMga: None
vaMgAlI: None
vaMgIya: None
vamiwa: None
vaMka: None
vaMkanAla: None
vaMkanAlI: None
vaMSacariwa: None
vaMSacCewwA: None
vaMSAgawa: None
vaMSagopwA: None
vaMSahIna: None
vaMSa: Gar/a__n
vaMSakarma: None
vaMSakarpUra: None
vaMSakrama: None
vaMSakRaya: None
vaMSalocana: None
vaMSanASa: None
vaMSanAWa: None
vaMSAnugawa: None
vaMSAnukrama: None
vaMSaSalAkA: None
vaMSAvalI: None
vaMSavarXana: None
vaMSavqkRa: None
vaMSavqxXi: None
vaMSaXArI: None
vaMSI: None
vaMSoxBava: None
vaMSoxBavA: None
vaMtana: None
vaMtanIya: None
vaMtiwa: None
vaMxanA: None
vaMxana: None
vaMxanIya: None
vaMxanIyawA: None
vaMxI: None
vaMxIprawyakRIkaraNa: None
vaMxiwa: None
vaMXyA: None
vanacara: None
vanagahana: None
vanAgni: None
vanagocara: None
vana: Gar/a__n
vAna: None
vanajAwa: None
vanajIvI: None
vanamAlA: None
vanamAlI: None
vanamAnuRa: None
vanAMwa: None
vanAMwara: None
vananASana: None
vanapAla: None
vAnaprasWya: None
vanapraveSa: None
vAnara: Gar/a__n
vanarAja: None
vanarakRaka: None
vanaspawi: Apawwi/__n
vanaspawivijFAna: None
vAnaspawya: None
vanasWalI: None
vanavAsa: Gar/a__n
vanavAsI: None
vanavijFAna: None
vanaxeva: None
vanecara: None
vANI: Axam/I__n
vaNija: None
vANijyA: None
vANijya: Gar/a__n
vANijyaka: None
vANijyAlaya: None
vANijyaxUwa: None
vaNika: None
vaniwA: None
vanORaXi: None
vanya: Gar/a__n
vanyapakRI: None
vanyavqwwi: None
vaPA: None
vapana: None
vapanIya: None
vApasa: anek/a__adj
vApasI: ajAwI/__adj
vaPAxAra: None
vaPAxArI: Axam/I__n
vApi: None
vApI: Axam/I__n
vApikA: None
vapiwa: None
vapu: None
vArAha: None
varAha: Gar/a__n
varAhI: None
vArAhI: None
vara: None
vAra: Gar/a__n
vArA: None
varajiSa: None
varAkAMkRI: None
vAraMta: Gar/a__n
vAraMtI: None
varaNa: Gar/a__n
vAraNa: None
varanA: jyAx/A__adj
varAnanA: None
vArANaseya: None
vArANasI: Axam/I__n
varaNI: None
varaniScaya: None
varaNIya: None
vAraNIya: None
varAnna: None
varapakRa: None
varaprasWAna: None
varapraxAna: None
varAsana: None
varavAhNIka: None
vAravilAsinI: None
varaxakRiNA: None
varaxAna: Gar/a__n
varaxAnI: None
vAraxAwa: Gar/a__n
varaxAwA: None
varaxAyaka: None
varaxI: None
vArayiwA: None
vArayiwavya: None
varcasva: Gar/a__n
varcasvI: None
vArda: Gar/a__n
vArdana: Gar/a__n
vArdara: None
vareNya: None
varga: Gar/a__n
vargalA: None
vargAMka: None
vargamUla: None
vargaPala: None
vargasWa: None
vargayuxXa: None
vargIkaraNa: Gar/a__n
vargIkqwa: Gar/a__n
vargIya: anek/a__adj
vargowwama: None
vArhaspawya: None
vAribaMXana: None
vArija: None
vArijIvaka: None
vArikqmi: None
vArinAWa: None
vAripaWika: None
vArirASi: None
vAriraWa: None
variRTa: anek/a__adj
variRTawA: None
variRTawama: anek/a__adj
vAriruha: None
vArisa: Gar/a__n
vArISa: None
vArivAhana: None
vArivihAra: None
vAriwa: None
vAriwrA: None
vAriXara: None
vAriXArA: None
vAriyaMwra: None
varIyawA: gudiy/A__n
varjana: Gar/a__n
varjanIya: None
varjayiwA: None
varjiwa: anek/a__adj
varka: Gar/a__n
varkara: Gar/a__n
varNaBexa: None
varNAgama: None
varNagawa: None
varNa: None
varNajyeRTa: None
varNakrama: None
varNamAlA: gudiy/A__n
varNAMwara: None
varNanA: kAl/A__n
varNana: Gar/a__n
varNanASa: None
varNanAwIwa: None
varNanAwmaka: None
varNanIya: None
varNAnukrama: None
varNAnukramaNikA: None
varNaparicaya: None
varNapAwa: None
varNareKA: None
varNasaMsarga: None
varNASrama: None
varNaSreRTa: None
varNasUcI: None
varNaviBAga: None
varNavicAra: None
varNavikAra: None
varNaviparyaya: None
varNavivqwi: None
varNavixveRa: None
varNAwmA: None
varNAwmaka: None
varNaXarma: None
varNAXipa: None
vArniSa: None
varNiwa: anek/a__adj
varNya: None
vARpa: Gar/a__n
vARpAkula: None
vARpamokRa: None
vARpamuKa: None
vARpapUra: None
vARpAsAra: None
vARpasnAna: None
vARpawApana: None
vARpIkaraNa: Gar/a__n
varRABava: None
varRABU: None
varRAgama: None
vArRa: None
varRA: gudiy/A__n
varRAkAla: Gar/a__n
varRApriya: None
varRASana: None
vArRI: None
vArRika: anek/a__adj
vArRikI: None
varRikI: None
vArRikowsava: None
vArRikya: None
varRIya: Gar/a__n
vArRNeya: None
varuNA: gudiy/A__n
varuNa: Gar/a__n
varuNAlaya: None
varuNapASa: None
varuNaxeva: None
vAruNI: None
vArwA: pIdZ/A__n
vArwAlApa: None
varwamAna: Gar/a__n
varwamAnakAla: None
